"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2022"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	164963406
"Male"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	99095560
"Male"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	21343114
"Male"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1355537
"Male"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10769878
"Male"	"1yr_2022"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	32399317
"Male"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2022"	"Ovary"	"AllRaceEth"	 	 	 	 	 	164963406
"Male"	"1yr_2022"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	99095560
"Male"	"1yr_2022"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	21343114
"Male"	"1yr_2022"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1355537
"Male"	"1yr_2022"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10769878
"Male"	"1yr_2022"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	32399317
"Male"	"1yr_2022"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2022"	"Prostate"	"AllRaceEth"	119.136	0.241	118.664	119.609	255395	164963406
"Male"	"1yr_2022"	"Prostate"	"Non-Hispanic White"	112.916	0.274	112.379	113.454	177868	99095560
"Male"	"1yr_2022"	"Prostate"	"Non-Hispanic Black"	188.166	0.983	186.244	190.103	40622	21343114
"Male"	"1yr_2022"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	86.444	2.504	81.606	91.499	1269	1355537
"Male"	"1yr_2022"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	64.961	0.782	63.436	66.513	7154	10769878
"Male"	"1yr_2022"	"Prostate"	"Hispanic (All Races)"	89.367	0.673	88.054	90.694	19987	32399317
"Male"	"1yr_2022"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	8495	0
"Male"	"1yr_2022"	"Testis"	"AllRaceEth"	5.705	0.060	5.588	5.825	9094	164963406
"Male"	"1yr_2022"	"Testis"	"Non-Hispanic White"	6.611	0.087	6.442	6.783	6021	99095560
"Male"	"1yr_2022"	"Testis"	"Non-Hispanic Black"	1.521	0.087	1.356	1.702	320	21343114
"Male"	"1yr_2022"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.728	0.711	5.407	8.278	93	1355537
"Male"	"1yr_2022"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.282	0.142	2.013	2.579	263	10769878
"Male"	"1yr_2022"	"Testis"	"Hispanic (All Races)"	6.179	0.135	5.918	6.450	2159	32399317
"Male"	"1yr_2022"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	238	0
"Male"	"1yr_2022"	"Urinary Bladder"	"AllRaceEth"	30.422	0.129	30.170	30.676	58506	164963406
"Male"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic White"	34.361	0.158	34.051	34.673	49533	99095560
"Male"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic Black"	18.441	0.345	17.771	19.129	3276	21343114
"Male"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	16.847	1.157	14.656	19.271	229	1355537
"Male"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	13.960	0.379	13.226	14.723	1407	10769878
"Male"	"1yr_2022"	"Urinary Bladder"	"Hispanic (All Races)"	16.673	0.320	16.053	17.309	3109	32399317
"Male"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	952	0
"Male"	"1yr_2022"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.137	0.112	22.918	23.357	45402	164963406
"Male"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.399	0.136	23.132	23.667	32493	99095560
"Male"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	25.494	0.371	24.773	26.232	5188	21343114
"Male"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	32.461	1.600	29.400	35.754	438	1355537
"Male"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.096	0.321	10.476	11.743	1234	10769878
"Male"	"1yr_2022"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	23.191	0.329	22.550	23.845	5636	32399317
"Male"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	413	0
"Male"	"1yr_2022"	"Brain and Other Nervous System"	"AllRaceEth"	7.042	0.064	6.918	7.168	12946	164963406
"Male"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.925	0.085	7.759	8.093	9766	99095560
"Male"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.444	0.152	4.151	4.753	922	21343114
"Male"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	7.333	0.744	5.948	8.948	102	1355537
"Male"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.743	0.212	4.338	5.177	516	10769878
"Male"	"1yr_2022"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.656	0.156	5.354	5.970	1515	32399317
"Male"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	125	0
"Male"	"1yr_2022"	"Thyroid"	"AllRaceEth"	6.925	0.063	6.802	7.051	12686	164963406
"Male"	"1yr_2022"	"Thyroid"	"Non-Hispanic White"	7.569	0.084	7.406	7.735	9162	99095560
"Male"	"1yr_2022"	"Thyroid"	"Non-Hispanic Black"	3.581	0.137	3.317	3.861	730	21343114
"Male"	"1yr_2022"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	6.741	0.742	5.365	8.359	87	1355537
"Male"	"1yr_2022"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.624	0.262	7.119	8.157	860	10769878
"Male"	"1yr_2022"	"Thyroid"	"Hispanic (All Races)"	5.916	0.155	5.617	6.227	1623	32399317
"Male"	"1yr_2022"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	224	0
"Male"	"1yr_2022"	"Hodgkin Lymphoma"	"AllRaceEth"	2.777	0.041	2.697	2.859	4753	164963406
"Male"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.856	0.054	2.751	2.964	3018	99095560
"Male"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.884	0.119	2.656	3.127	620	21343114
"Male"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	2.013	0.398	1.310	2.958	27	1355537
"Male"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.565	0.120	1.339	1.819	174	10769878
"Male"	"1yr_2022"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.749	0.101	2.554	2.956	832	32399317
"Male"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	82	0
"Male"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	20.974	0.108	20.764	21.187	39938	164963406
"Male"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	21.772	0.131	21.515	22.031	29926	99095560
"Male"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	15.438	0.294	14.867	16.024	3064	21343114
"Male"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	15.555	1.092	13.488	17.851	216	1355537
"Male"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	15.987	0.396	15.220	16.783	1683	10769878
"Male"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	19.509	0.314	18.899	20.133	4529	32399317
"Male"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	520	0
"Male"	"1yr_2022"	"Myeloma"	"AllRaceEth"	8.376	0.067	8.246	8.509	16483	164963406
"Male"	"1yr_2022"	"Myeloma"	"Non-Hispanic White"	7.558	0.075	7.413	7.707	10898	99095560
"Male"	"1yr_2022"	"Myeloma"	"Non-Hispanic Black"	16.360	0.311	15.757	16.979	3130	21343114
"Male"	"1yr_2022"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.313	0.770	5.882	8.984	97	1355537
"Male"	"1yr_2022"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.377	0.207	3.981	4.802	465	10769878
"Male"	"1yr_2022"	"Myeloma"	"Hispanic (All Races)"	7.749	0.202	7.358	8.154	1698	32399317
"Male"	"1yr_2022"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	195	0
"Male"	"1yr_2022"	"Leukemias"	"AllRaceEth"	16.988	0.098	16.796	17.181	31599	164963406
"Male"	"1yr_2022"	"Leukemias"	"Non-Hispanic White"	17.986	0.121	17.750	18.226	24120	99095560
"Male"	"1yr_2022"	"Leukemias"	"Non-Hispanic Black"	13.029	0.277	12.491	13.583	2479	21343114
"Male"	"1yr_2022"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	13.959	1.035	12.005	16.143	192	1355537
"Male"	"1yr_2022"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	9.566	0.307	8.973	10.186	1001	10769878
"Male"	"1yr_2022"	"Leukemias"	"Hispanic (All Races)"	13.382	0.253	12.892	13.886	3364	32399317
"Male"	"1yr_2022"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	443	0
"Male"	"1yr_2022"	"Mesothelioma"	"AllRaceEth"	1.035	0.024	0.988	1.084	1877	164963406
"Male"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic White"	1.121	0.029	1.064	1.180	1537	99095560
"Male"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic Black"	0.701	0.072	0.567	0.855	107	21343114
"Male"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1355537
"Male"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.319	0.057	0.216	0.452	32	10769878
"Male"	"1yr_2022"	"Mesothelioma"	"Hispanic (All Races)"	0.925	0.075	0.785	1.081	177	32399317
"Male"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2022"	"Kaposi Sarcoma"	"AllRaceEth"	0.547	0.018	0.511	0.583	938	164963406
"Male"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.287	0.016	0.256	0.321	343	99095560
"Male"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.282	0.079	1.131	1.447	272	21343114
"Male"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1355537
"Male"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.202	0.045	0.124	0.311	21	10769878
"Male"	"1yr_2022"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.901	0.061	0.786	1.028	251	32399317
"Male"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	40	0
"Male"	"5yrs_2018_2022"	"All Sites"	"AllRaceEth"	484.824	0.231	484.371	485.277	4648040	819689254
"Male"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic White"	501.626	0.278	501.082	502.170	3510319	498183992
"Male"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic Black"	523.186	0.781	521.656	524.719	508419	105445326
"Male"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	422.122	2.654	416.936	427.356	27691	6730441
"Male"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	292.324	0.785	290.787	293.867	145262	52016353
"Male"	"5yrs_2018_2022"	"All Sites"	"Hispanic (All Races)"	367.412	0.640	366.158	368.669	385211	157313142
"Male"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	71138	0
"Male"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"AllRaceEth"	18.231	0.044	18.144	18.318	179479	819689254
"Male"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.533	0.056	20.423	20.643	145423	498183992
"Male"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	13.024	0.119	12.791	13.260	13199	105445326
"Male"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	17.037	0.514	16.044	18.075	1184	6730441
"Male"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.876	0.154	11.577	12.182	6185	52016353
"Male"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.537	0.105	10.332	10.744	11646	157313142
"Male"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	1842	0
"Male"	"5yrs_2018_2022"	"Esophagus"	"AllRaceEth"	7.828	0.029	7.771	7.885	76483	819689254
"Male"	"5yrs_2018_2022"	"Esophagus"	"Non-Hispanic White"	8.851	0.036	8.781	8.923	63754	498183992
"Male"	"5yrs_2018_2022"	"Esophagus"	"Non-Hispanic Black"	5.424	0.080	5.269	5.583	5236	105445326
"Male"	"5yrs_2018_2022"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	8.023	0.363	7.327	8.767	535	6730441
"Male"	"5yrs_2018_2022"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.621	0.087	3.453	3.795	1834	52016353
"Male"	"5yrs_2018_2022"	"Esophagus"	"Hispanic (All Races)"	4.713	0.073	4.571	4.858	4800	157313142
"Male"	"5yrs_2018_2022"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	324	0
"Male"	"5yrs_2018_2022"	"Stomach"	"AllRaceEth"	8.342	0.031	8.282	8.402	78319	819689254
"Male"	"5yrs_2018_2022"	"Stomach"	"Non-Hispanic White"	7.054	0.033	6.990	7.119	48950	498183992
"Male"	"5yrs_2018_2022"	"Stomach"	"Non-Hispanic Black"	12.672	0.127	12.423	12.923	11354	105445326
"Male"	"5yrs_2018_2022"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.043	0.419	9.239	10.896	631	6730441
"Male"	"5yrs_2018_2022"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	11.401	0.157	11.095	11.713	5532	52016353
"Male"	"5yrs_2018_2022"	"Stomach"	"Hispanic (All Races)"	11.117	0.113	10.896	11.340	11289	157313142
"Male"	"5yrs_2018_2022"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	563	0
"Male"	"5yrs_2018_2022"	"Colon and Rectum"	"AllRaceEth"	41.530	0.069	41.395	41.665	384944	819689254
"Male"	"5yrs_2018_2022"	"Colon and Rectum"	"Non-Hispanic White"	41.494	0.082	41.332	41.656	274301	498183992
"Male"	"5yrs_2018_2022"	"Colon and Rectum"	"Non-Hispanic Black"	48.361	0.242	47.888	48.836	45357	105445326
"Male"	"5yrs_2018_2022"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	46.536	0.885	44.816	48.303	3015	6730441
"Male"	"5yrs_2018_2022"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	33.468	0.263	32.956	33.987	16958	52016353
"Male"	"5yrs_2018_2022"	"Colon and Rectum"	"Hispanic (All Races)"	38.379	0.203	37.982	38.779	41652	157313142
"Male"	"5yrs_2018_2022"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	3661	0
"Male"	"5yrs_2018_2022"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.769	0.036	12.698	12.841	129401	819689254
"Male"	"5yrs_2018_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.962	0.039	10.885	11.040	81832	498183992
"Male"	"5yrs_2018_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	15.601	0.129	15.349	15.855	16357	105445326
"Male"	"5yrs_2018_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	19.830	0.554	18.760	20.947	1400	6730441
"Male"	"5yrs_2018_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	16.660	0.186	16.298	17.028	8432	52016353
"Male"	"5yrs_2018_2022"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	19.404	0.145	19.121	19.689	20738	157313142
"Male"	"5yrs_2018_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	642	0
"Male"	"5yrs_2018_2022"	"Pancreas"	"AllRaceEth"	15.531	0.041	15.450	15.613	147987	819689254
"Male"	"5yrs_2018_2022"	"Pancreas"	"Non-Hispanic White"	15.789	0.049	15.694	15.885	111764	498183992
"Male"	"5yrs_2018_2022"	"Pancreas"	"Non-Hispanic Black"	18.021	0.149	17.730	18.315	16709	105445326
"Male"	"5yrs_2018_2022"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	13.402	0.473	12.490	14.362	881	6730441
"Male"	"5yrs_2018_2022"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.704	0.153	10.406	11.007	5155	52016353
"Male"	"5yrs_2018_2022"	"Pancreas"	"Hispanic (All Races)"	13.054	0.124	12.812	13.299	12849	157313142
"Male"	"5yrs_2018_2022"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	629	0
"Male"	"5yrs_2018_2022"	"Larynx"	"AllRaceEth"	4.831	0.023	4.787	4.876	48326	819689254
"Male"	"5yrs_2018_2022"	"Larynx"	"Non-Hispanic White"	4.946	0.027	4.893	4.999	36164	498183992
"Male"	"5yrs_2018_2022"	"Larynx"	"Non-Hispanic Black"	6.817	0.089	6.644	6.994	6693	105445326
"Male"	"5yrs_2018_2022"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.085	0.288	4.536	5.682	342	6730441
"Male"	"5yrs_2018_2022"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.916	0.064	1.794	2.045	951	52016353
"Male"	"5yrs_2018_2022"	"Larynx"	"Hispanic (All Races)"	3.811	0.066	3.682	3.943	3804	157313142
"Male"	"5yrs_2018_2022"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	372	0
"Male"	"5yrs_2018_2022"	"Lung and Bronchus"	"AllRaceEth"	58.217	0.080	58.061	58.374	561960	819689254
"Male"	"5yrs_2018_2022"	"Lung and Bronchus"	"Non-Hispanic White"	61.573	0.094	61.388	61.759	446801	498183992
"Male"	"5yrs_2018_2022"	"Lung and Bronchus"	"Non-Hispanic Black"	67.607	0.291	67.039	68.179	62092	105445326
"Male"	"5yrs_2018_2022"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	56.343	0.984	54.432	58.304	3629	6730441
"Male"	"5yrs_2018_2022"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	38.892	0.292	38.322	39.469	18638	52016353
"Male"	"5yrs_2018_2022"	"Lung and Bronchus"	"Hispanic (All Races)"	32.286	0.204	31.887	32.687	28555	157313142
"Male"	"5yrs_2018_2022"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	2245	0
"Male"	"5yrs_2018_2022"	"Melanoma of the Skin"	"AllRaceEth"	29.071	0.058	28.959	29.185	268485	819689254
"Male"	"5yrs_2018_2022"	"Melanoma of the Skin"	"Non-Hispanic White"	37.185	0.077	37.033	37.337	248947	498183992
"Male"	"5yrs_2018_2022"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.029	0.037	0.958	1.103	900	105445326
"Male"	"5yrs_2018_2022"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	11.353	0.448	10.492	12.264	702	6730441
"Male"	"5yrs_2018_2022"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.355	0.053	1.252	1.464	672	52016353
"Male"	"5yrs_2018_2022"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.970	0.076	4.822	5.121	5001	157313142
"Male"	"5yrs_2018_2022"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	12263	0
"Male"	"5yrs_2018_2022"	"Breast"	"AllRaceEth"	1.257	0.012	1.233	1.280	11739	819689254
"Male"	"5yrs_2018_2022"	"Breast"	"Non-Hispanic White"	1.271	0.014	1.244	1.299	8738	498183992
"Male"	"5yrs_2018_2022"	"Breast"	"Non-Hispanic Black"	1.982	0.050	1.886	2.082	1796	105445326
"Male"	"5yrs_2018_2022"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.887	0.121	0.666	1.159	58	6730441
"Male"	"5yrs_2018_2022"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.690	0.038	0.617	0.769	341	52016353
"Male"	"5yrs_2018_2022"	"Breast"	"Hispanic (All Races)"	0.694	0.028	0.639	0.751	700	157313142
"Male"	"5yrs_2018_2022"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	106	0
"Male"	"5yrs_2018_2022"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	819689254
"Male"	"5yrs_2018_2022"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	498183992
"Male"	"5yrs_2018_2022"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	105445326
"Male"	"5yrs_2018_2022"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6730441
"Male"	"5yrs_2018_2022"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	52016353
"Male"	"5yrs_2018_2022"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	157313142
"Male"	"5yrs_2018_2022"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2018_2022"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	819689254
"Male"	"5yrs_2018_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	498183992
"Male"	"5yrs_2018_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	105445326
"Male"	"5yrs_2018_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6730441
"Male"	"5yrs_2018_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	52016353
"Male"	"5yrs_2018_2022"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	157313142
"Male"	"5yrs_2018_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2018_2022"	"Ovary"	"AllRaceEth"	 	 	 	 	 	819689254
"Male"	"5yrs_2018_2022"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	498183992
"Male"	"5yrs_2018_2022"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	105445326
"Male"	"5yrs_2018_2022"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6730441
"Male"	"5yrs_2018_2022"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	52016353
"Male"	"5yrs_2018_2022"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	157313142
"Male"	"5yrs_2018_2022"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2018_2022"	"Prostate"	"AllRaceEth"	116.395	0.109	116.182	116.608	1203167	819689254
"Male"	"5yrs_2018_2022"	"Prostate"	"Non-Hispanic White"	111.080	0.123	110.839	111.322	852828	498183992
"Male"	"5yrs_2018_2022"	"Prostate"	"Non-Hispanic Black"	185.634	0.448	184.757	186.514	192138	105445326
"Male"	"5yrs_2018_2022"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	81.543	1.139	79.327	83.807	5616	6730441
"Male"	"5yrs_2018_2022"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	61.805	0.358	61.105	62.510	31340	52016353
"Male"	"5yrs_2018_2022"	"Prostate"	"Hispanic (All Races)"	88.609	0.314	87.995	89.227	90543	157313142
"Male"	"5yrs_2018_2022"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	30702	0
"Male"	"5yrs_2018_2022"	"Testis"	"AllRaceEth"	5.815	0.027	5.762	5.869	46209	819689254
"Male"	"5yrs_2018_2022"	"Testis"	"Non-Hispanic White"	6.906	0.039	6.829	6.984	31793	498183992
"Male"	"5yrs_2018_2022"	"Testis"	"Non-Hispanic Black"	1.581	0.040	1.503	1.661	1631	105445326
"Male"	"5yrs_2018_2022"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.413	0.316	5.808	7.064	429	6730441
"Male"	"5yrs_2018_2022"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.267	0.064	2.143	2.397	1264	52016353
"Male"	"5yrs_2018_2022"	"Testis"	"Hispanic (All Races)"	5.933	0.060	5.816	6.052	10087	157313142
"Male"	"5yrs_2018_2022"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1005	0
"Male"	"5yrs_2018_2022"	"Urinary Bladder"	"AllRaceEth"	32.270	0.061	32.151	32.390	296472	819689254
"Male"	"5yrs_2018_2022"	"Urinary Bladder"	"Non-Hispanic White"	36.421	0.074	36.275	36.566	253375	498183992
"Male"	"5yrs_2018_2022"	"Urinary Bladder"	"Non-Hispanic Black"	19.146	0.162	18.830	19.465	16170	105445326
"Male"	"5yrs_2018_2022"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	19.370	0.596	18.220	20.573	1174	6730441
"Male"	"5yrs_2018_2022"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	14.274	0.181	13.922	14.632	6556	52016353
"Male"	"5yrs_2018_2022"	"Urinary Bladder"	"Hispanic (All Races)"	17.900	0.154	17.600	18.204	15483	157313142
"Male"	"5yrs_2018_2022"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	3714	0
"Male"	"5yrs_2018_2022"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.671	0.051	23.571	23.772	225618	819689254
"Male"	"5yrs_2018_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	24.034	0.062	23.913	24.156	164049	498183992
"Male"	"5yrs_2018_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	25.945	0.171	25.611	26.281	25599	105445326
"Male"	"5yrs_2018_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	34.437	0.752	32.979	35.942	2267	6730441
