"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"1yr_2020"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2020"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	156959788
"Male"	"1yr_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	95104881
"Male"	"1yr_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	20382288
"Male"	"1yr_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1310371
"Male"	"1yr_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9987498
"Male"	"1yr_2020"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	30174750
"Male"	"1yr_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2020"	"Ovary"	"AllRaceEth"	 	 	 	 	 	156959788
"Male"	"1yr_2020"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	95104881
"Male"	"1yr_2020"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	20382288
"Male"	"1yr_2020"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1310371
"Male"	"1yr_2020"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9987498
"Male"	"1yr_2020"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	30174750
"Male"	"1yr_2020"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2020"	"Prostate"	"AllRaceEth"	99.988	0.228	99.542	100.435	200509	156959788
"Male"	"1yr_2020"	"Prostate"	"Non-Hispanic White"	95.359	0.258	94.853	95.867	141781	95104881
"Male"	"1yr_2020"	"Prostate"	"Non-Hispanic Black"	154.740	0.916	152.949	156.546	31306	20382288
"Male"	"1yr_2020"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	64.977	2.296	60.554	69.640	877	1310371
"Male"	"1yr_2020"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	49.840	0.724	48.432	51.279	4914	9987498
"Male"	"1yr_2020"	"Prostate"	"Hispanic (All Races)"	70.438	0.625	69.219	71.672	14157	30174750
"Male"	"1yr_2020"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	7474	0
"Male"	"1yr_2020"	"Testis"	"AllRaceEth"	5.614	0.061	5.494	5.736	8573	156959788
"Male"	"1yr_2020"	"Testis"	"Non-Hispanic White"	6.702	0.089	6.528	6.878	5894	95104881
"Male"	"1yr_2020"	"Testis"	"Non-Hispanic Black"	1.547	0.090	1.376	1.734	311	20382288
"Male"	"1yr_2020"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	4.278	0.568	3.237	5.556	59	1310371
"Male"	"1yr_2020"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.331	0.148	2.050	2.642	253	9987498
"Male"	"1yr_2020"	"Testis"	"Hispanic (All Races)"	5.575	0.132	5.319	5.841	1839	30174750
"Male"	"1yr_2020"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	217	0
"Male"	"1yr_2020"	"Urinary Bladder"	"AllRaceEth"	29.617	0.130	29.362	29.873	53799	156959788
"Male"	"1yr_2020"	"Urinary Bladder"	"Non-Hispanic White"	33.537	0.160	33.224	33.852	45971	95104881
"Male"	"1yr_2020"	"Urinary Bladder"	"Non-Hispanic Black"	17.009	0.337	16.356	17.681	2860	20382288
"Male"	"1yr_2020"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	17.064	1.242	14.717	19.671	208	1310371
"Male"	"1yr_2020"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	12.690	0.380	11.956	13.456	1155	9987498
"Male"	"1yr_2020"	"Urinary Bladder"	"Hispanic (All Races)"	15.593	0.315	14.981	16.222	2723	30174750
"Male"	"1yr_2020"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	882	0
"Male"	"1yr_2020"	"Kidney and Renal Pelvis"	"AllRaceEth"	21.741	0.112	21.523	21.961	40108	156959788
"Male"	"1yr_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	22.261	0.136	21.995	22.529	29339	95104881
"Male"	"1yr_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	22.849	0.358	22.152	23.563	4421	20382288
"Male"	"1yr_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	30.545	1.587	27.514	33.819	398	1310371
"Male"	"1yr_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	10.609	0.332	9.967	11.281	1048	9987498
"Male"	"1yr_2020"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	20.623	0.325	19.992	21.268	4519	30174750
"Male"	"1yr_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	383	0
"Male"	"1yr_2020"	"Brain and Other Nervous System"	"AllRaceEth"	7.140	0.066	7.011	7.270	12424	156959788
"Male"	"1yr_2020"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.089	0.088	7.918	8.263	9534	95104881
"Male"	"1yr_2020"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.383	0.156	4.081	4.700	849	20382288
"Male"	"1yr_2020"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.404	0.693	4.131	6.938	65	1310371
"Male"	"1yr_2020"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.557	0.219	4.139	5.006	447	9987498
"Male"	"1yr_2020"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.705	0.163	5.390	6.033	1413	30174750
"Male"	"1yr_2020"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	116	0
"Male"	"1yr_2020"	"Thyroid"	"AllRaceEth"	6.263	0.062	6.142	6.386	10756	156959788
"Male"	"1yr_2020"	"Thyroid"	"Non-Hispanic White"	7.102	0.084	6.939	7.268	8074	95104881
"Male"	"1yr_2020"	"Thyroid"	"Non-Hispanic Black"	2.993	0.129	2.747	3.256	578	20382288
"Male"	"1yr_2020"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	4.330	0.601	3.232	5.680	55	1310371
"Male"	"1yr_2020"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	5.732	0.238	5.275	6.218	593	9987498
"Male"	"1yr_2020"	"Thyroid"	"Hispanic (All Races)"	5.173	0.151	4.882	5.477	1297	30174750
"Male"	"1yr_2020"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	159	0
"Male"	"1yr_2020"	"Hodgkin Lymphoma"	"AllRaceEth"	2.663	0.041	2.583	2.745	4324	156959788
"Male"	"1yr_2020"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.887	0.056	2.778	2.999	2903	95104881
"Male"	"1yr_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.645	0.119	2.417	2.888	524	20382288
"Male"	"1yr_2020"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.977	0.397	1.277	2.929	26	1310371
"Male"	"1yr_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.292	0.115	1.077	1.538	130	9987498
"Male"	"1yr_2020"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.513	0.104	2.313	2.726	671	30174750
"Male"	"1yr_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	70	0
"Male"	"1yr_2020"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	20.572	0.110	20.358	20.787	36967	156959788
"Male"	"1yr_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	21.777	0.134	21.515	22.042	28435	95104881
"Male"	"1yr_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	14.851	0.296	14.276	15.442	2759	20382288
"Male"	"1yr_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	15.007	1.146	12.845	17.424	186	1310371
"Male"	"1yr_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	14.089	0.387	13.340	14.869	1367	9987498
"Male"	"1yr_2020"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	17.499	0.311	16.896	18.117	3646	30174750
"Male"	"1yr_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	574	0
"Male"	"1yr_2020"	"Myeloma"	"AllRaceEth"	7.705	0.066	7.576	7.835	14257	156959788
"Male"	"1yr_2020"	"Myeloma"	"Non-Hispanic White"	7.003	0.074	6.860	7.149	9593	95104881
"Male"	"1yr_2020"	"Myeloma"	"Non-Hispanic Black"	14.688	0.302	14.103	15.291	2631	20382288
"Male"	"1yr_2020"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	5.126	0.629	3.969	6.523	71	1310371
"Male"	"1yr_2020"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.225	0.212	3.820	4.662	411	9987498
"Male"	"1yr_2020"	"Myeloma"	"Hispanic (All Races)"	7.064	0.201	6.676	7.468	1387	30174750
"Male"	"1yr_2020"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	164	0
"Male"	"1yr_2020"	"Leukemias"	"AllRaceEth"	15.983	0.097	15.793	16.175	28117	156959788
"Male"	"1yr_2020"	"Leukemias"	"Non-Hispanic White"	17.029	0.121	16.792	17.267	21647	95104881
"Male"	"1yr_2020"	"Leukemias"	"Non-Hispanic Black"	11.812	0.268	11.293	12.348	2145	20382288
"Male"	"1yr_2020"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	11.722	1.004	9.837	13.860	147	1310371
"Male"	"1yr_2020"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.900	0.310	8.303	9.527	850	9987498
"Male"	"1yr_2020"	"Leukemias"	"Hispanic (All Races)"	12.161	0.247	11.682	12.653	2871	30174750
"Male"	"1yr_2020"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	457	0
"Male"	"1yr_2020"	"Mesothelioma"	"AllRaceEth"	1.088	0.025	1.039	1.139	1894	156959788
"Male"	"1yr_2020"	"Mesothelioma"	"Non-Hispanic White"	1.228	0.031	1.168	1.290	1634	95104881
"Male"	"1yr_2020"	"Mesothelioma"	"Non-Hispanic Black"	0.475	0.058	0.368	0.601	75	20382288
"Male"	"1yr_2020"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1310371
"Male"	"1yr_2020"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.457	0.074	0.324	0.625	39	9987498
"Male"	"1yr_2020"	"Mesothelioma"	"Hispanic (All Races)"	0.771	0.070	0.640	0.919	136	30174750
"Male"	"1yr_2020"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2020"	"Kaposi Sarcoma"	"AllRaceEth"	0.511	0.018	0.476	0.548	821	156959788
"Male"	"1yr_2020"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.287	0.017	0.254	0.322	315	95104881
"Male"	"1yr_2020"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.200	0.080	1.048	1.368	238	20382288
"Male"	"1yr_2020"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1310371
"Male"	"1yr_2020"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.271	0.054	0.176	0.399	26	9987498
"Male"	"1yr_2020"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.795	0.060	0.682	0.923	198	30174750
"Male"	"1yr_2020"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	39	0
"Male"	"5yrs_2016_2020"	"All Sites"	"AllRaceEth"	480.392	0.234	479.933	480.851	4408553	797255789
"Male"	"5yrs_2016_2020"	"All Sites"	"Non-Hispanic White"	497.092	0.280	496.544	497.641	3364797	490397586
"Male"	"5yrs_2016_2020"	"All Sites"	"Non-Hispanic Black"	517.257	0.792	515.705	518.812	476498	102252389
"Male"	"5yrs_2016_2020"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	402.419	2.691	397.162	407.726	24760	6584427
"Male"	"5yrs_2016_2020"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	287.566	0.813	285.974	289.164	130750	48997827
"Male"	"5yrs_2016_2020"	"All Sites"	"Hispanic (All Races)"	357.853	0.657	356.566	359.142	342546	149023560
"Male"	"5yrs_2016_2020"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	69202	0
"Male"	"5yrs_2016_2020"	"Oral Cavity and Pharynx"	"AllRaceEth"	18.064	0.045	17.976	18.152	169836	797255789
"Male"	"5yrs_2016_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.223	0.056	20.113	20.334	138191	490397586
"Male"	"5yrs_2016_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	13.278	0.123	13.038	13.522	12772	102252389
"Male"	"5yrs_2016_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	16.123	0.517	15.126	17.170	1059	6584427
"Male"	"5yrs_2016_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.651	0.159	11.341	11.966	5575	48997827
"Male"	"5yrs_2016_2020"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.365	0.108	10.154	10.578	10466	149023560
"Male"	"5yrs_2016_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	1773	0
"Male"	"5yrs_2016_2020"	"Esophagus"	"AllRaceEth"	7.773	0.030	7.715	7.831	72615	797255789
"Male"	"5yrs_2016_2020"	"Esophagus"	"Non-Hispanic White"	8.704	0.036	8.633	8.776	60635	490397586
"Male"	"5yrs_2016_2020"	"Esophagus"	"Non-Hispanic Black"	5.699	0.084	5.536	5.865	5217	102252389
"Male"	"5yrs_2016_2020"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.643	0.370	6.935	8.403	475	6584427
"Male"	"5yrs_2016_2020"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.513	0.090	3.339	3.693	1606	48997827
"Male"	"5yrs_2016_2020"	"Esophagus"	"Hispanic (All Races)"	4.719	0.077	4.570	4.871	4329	149023560
"Male"	"5yrs_2016_2020"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	353	0
"Male"	"5yrs_2016_2020"	"Stomach"	"AllRaceEth"	8.291	0.031	8.230	8.352	74559	797255789
"Male"	"5yrs_2016_2020"	"Stomach"	"Non-Hispanic White"	7.042	0.033	6.977	7.108	47386	490397586
"Male"	"5yrs_2016_2020"	"Stomach"	"Non-Hispanic Black"	12.721	0.130	12.467	12.979	10748	102252389
"Male"	"5yrs_2016_2020"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	9.446	0.422	8.638	10.308	557	6584427
"Male"	"5yrs_2016_2020"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	11.547	0.165	11.225	11.875	5119	48997827
"Male"	"5yrs_2016_2020"	"Stomach"	"Hispanic (All Races)"	11.076	0.117	10.847	11.308	10235	149023560
"Male"	"5yrs_2016_2020"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	514	0
"Male"	"5yrs_2016_2020"	"Colon and Rectum"	"AllRaceEth"	41.723	0.070	41.586	41.860	373004	797255789
"Male"	"5yrs_2016_2020"	"Colon and Rectum"	"Non-Hispanic White"	41.683	0.083	41.520	41.846	270223	490397586
"Male"	"5yrs_2016_2020"	"Colon and Rectum"	"Non-Hispanic Black"	49.042	0.248	48.558	49.530	43818	102252389
"Male"	"5yrs_2016_2020"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	44.715	0.897	42.973	46.508	2736	6584427
"Male"	"5yrs_2016_2020"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	33.624	0.275	33.087	34.168	15532	48997827
"Male"	"5yrs_2016_2020"	"Colon and Rectum"	"Hispanic (All Races)"	37.610	0.210	37.200	38.023	36905	149023560
"Male"	"5yrs_2016_2020"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	3790	0
"Male"	"5yrs_2016_2020"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.906	0.037	12.833	12.979	125691	797255789
"Male"	"5yrs_2016_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.970	0.040	10.892	11.049	79273	490397586
"Male"	"5yrs_2016_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	16.561	0.134	16.299	16.826	16802	102252389
"Male"	"5yrs_2016_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	20.814	0.582	19.689	21.988	1404	6584427
"Male"	"5yrs_2016_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	17.868	0.201	17.477	18.266	8300	48997827
"Male"	"5yrs_2016_2020"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	19.571	0.150	19.277	19.867	19249	149023560
"Male"	"5yrs_2016_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	663	0
"Male"	"5yrs_2016_2020"	"Pancreas"	"AllRaceEth"	15.112	0.042	15.031	15.194	138064	797255789
"Male"	"5yrs_2016_2020"	"Pancreas"	"Non-Hispanic White"	15.335	0.049	15.241	15.431	105211	490397586
"Male"	"5yrs_2016_2020"	"Pancreas"	"Non-Hispanic Black"	17.757	0.151	17.463	18.055	15646	102252389
"Male"	"5yrs_2016_2020"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.867	0.485	11.934	13.852	782	6584427
"Male"	"5yrs_2016_2020"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.391	0.157	10.085	10.704	4568	48997827
"Male"	"5yrs_2016_2020"	"Pancreas"	"Hispanic (All Races)"	12.554	0.126	12.308	12.804	11248	149023560
"Male"	"5yrs_2016_2020"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	609	0
"Male"	"5yrs_2016_2020"	"Larynx"	"AllRaceEth"	5.069	0.024	5.023	5.115	48339	797255789
"Male"	"5yrs_2016_2020"	"Larynx"	"Non-Hispanic White"	5.185	0.028	5.130	5.240	36479	490397586
"Male"	"5yrs_2016_2020"	"Larynx"	"Non-Hispanic Black"	7.200	0.093	7.019	7.384	6753	102252389
"Male"	"5yrs_2016_2020"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.232	0.301	4.658	5.856	333	6584427
"Male"	"5yrs_2016_2020"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.900	0.066	1.773	2.035	861	48997827
"Male"	"5yrs_2016_2020"	"Larynx"	"Hispanic (All Races)"	3.905	0.070	3.770	4.044	3574	149023560
"Male"	"5yrs_2016_2020"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	339	0
"Male"	"5yrs_2016_2020"	"Lung and Bronchus"	"AllRaceEth"	61.303	0.083	61.140	61.467	564218	797255789
"Male"	"5yrs_2016_2020"	"Lung and Bronchus"	"Non-Hispanic White"	64.698	0.098	64.505	64.890	451899	490397586
"Male"	"5yrs_2016_2020"	"Lung and Bronchus"	"Non-Hispanic Black"	71.423	0.304	70.827	72.021	62181	102252389
"Male"	"5yrs_2016_2020"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	55.911	1.024	53.922	57.953	3325	6584427
"Male"	"5yrs_2016_2020"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	40.057	0.310	39.452	40.668	17527	48997827
"Male"	"5yrs_2016_2020"	"Lung and Bronchus"	"Hispanic (All Races)"	33.584	0.215	33.163	34.008	27176	149023560
"Male"	"5yrs_2016_2020"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	2110	0
"Male"	"5yrs_2016_2020"	"Melanoma of the Skin"	"AllRaceEth"	28.492	0.058	28.378	28.606	252933	797255789
"Male"	"5yrs_2016_2020"	"Melanoma of the Skin"	"Non-Hispanic White"	36.245	0.077	36.094	36.398	235376	490397586
"Male"	"5yrs_2016_2020"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.018	0.037	0.946	1.093	840	102252389
"Male"	"5yrs_2016_2020"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	9.756	0.425	8.941	10.625	582	6584427
"Male"	"5yrs_2016_2020"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.382	0.056	1.274	1.497	628	48997827
"Male"	"5yrs_2016_2020"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.752	0.077	4.603	4.904	4460	149023560
"Male"	"5yrs_2016_2020"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	11047	0
"Male"	"5yrs_2016_2020"	"Breast"	"AllRaceEth"	1.240	0.012	1.216	1.264	11147	797255789
"Male"	"5yrs_2016_2020"	"Breast"	"Non-Hispanic White"	1.261	0.014	1.234	1.289	8451	490397586
"Male"	"5yrs_2016_2020"	"Breast"	"Non-Hispanic Black"	1.878	0.049	1.783	1.977	1619	102252389
"Male"	"5yrs_2016_2020"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.668	0.109	0.471	0.918	41	6584427
"Male"	"5yrs_2016_2020"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.653	0.039	0.579	0.733	299	48997827
"Male"	"5yrs_2016_2020"	"Breast"	"Hispanic (All Races)"	0.702	0.029	0.645	0.762	649	149023560
"Male"	"5yrs_2016_2020"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	88	0
"Male"	"5yrs_2016_2020"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	797255789
"Male"	"5yrs_2016_2020"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	490397586
"Male"	"5yrs_2016_2020"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	102252389
"Male"	"5yrs_2016_2020"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6584427
"Male"	"5yrs_2016_2020"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	48997827
"Male"	"5yrs_2016_2020"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	149023560
"Male"	"5yrs_2016_2020"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2016_2020"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	797255789
"Male"	"5yrs_2016_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	490397586
"Male"	"5yrs_2016_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	102252389
"Male"	"5yrs_2016_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6584427
"Male"	"5yrs_2016_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	48997827
"Male"	"5yrs_2016_2020"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	149023560
"Male"	"5yrs_2016_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2016_2020"	"Ovary"	"AllRaceEth"	 	 	 	 	 	797255789
"Male"	"5yrs_2016_2020"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	490397586
"Male"	"5yrs_2016_2020"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	102252389
"Male"	"5yrs_2016_2020"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6584427
"Male"	"5yrs_2016_2020"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	48997827
"Male"	"5yrs_2016_2020"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	149023560
"Male"	"5yrs_2016_2020"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2016_2020"	"Prostate"	"AllRaceEth"	110.185	0.108	109.973	110.397	1084212	797255789
"Male"	"5yrs_2016_2020"	"Prostate"	"Non-Hispanic White"	104.810	0.122	104.572	105.049	774275	490397586
"Male"	"5yrs_2016_2020"	"Prostate"	"Non-Hispanic Black"	175.357	0.446	174.484	176.233	171277	102252389
"Male"	"5yrs_2016_2020"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	74.072	1.135	71.864	76.331	4735	6584427
"Male"	"5yrs_2016_2020"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	56.944	0.359	56.242	57.653	26285	48997827
"Male"	"5yrs_2016_2020"	"Prostate"	"Hispanic (All Races)"	83.489	0.318	82.867	84.115	77150	149023560
"Male"	"5yrs_2016_2020"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	30490	0
"Male"	"5yrs_2016_2020"	"Testis"	"AllRaceEth"	5.770	0.028	5.716	5.824	44857	797255789
"Male"	"5yrs_2016_2020"	"Testis"	"Non-Hispanic White"	7.042	0.040	6.963	7.121	32040	490397586
"Male"	"5yrs_2016_2020"	"Testis"	"Non-Hispanic Black"	1.570	0.041	1.491	1.653	1556	102252389
"Male"	"5yrs_2016_2020"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.154	0.315	5.553	6.805	402	6584427
"Male"	"5yrs_2016_2020"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.183	0.065	2.058	2.314	1164	48997827
"Male"	"5yrs_2016_2020"	"Testis"	"Hispanic (All Races)"	5.372	0.058	5.258	5.488	8792	149023560
"Male"	"5yrs_2016_2020"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	903	0
"Male"	"5yrs_2016_2020"	"Urinary Bladder"	"AllRaceEth"	32.627	0.062	32.506	32.749	288622	797255789
"Male"	"5yrs_2016_2020"	"Urinary Bladder"	"Non-Hispanic White"	36.779	0.075	36.631	36.927	248820	490397586
"Male"	"5yrs_2016_2020"	"Urinary Bladder"	"Non-Hispanic Black"	18.802	0.163	18.485	19.123	15126	102252389
"Male"	"5yrs_2016_2020"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	19.652	0.629	18.438	20.922	1096	6584427
"Male"	"5yrs_2016_2020"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	14.227	0.188	13.861	14.600	5986	48997827
"Male"	"5yrs_2016_2020"	"Urinary Bladder"	"Hispanic (All Races)"	17.693	0.158	17.386	18.005	14084	149023560
"Male"	"5yrs_2016_2020"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	3510	0
"Male"	"5yrs_2016_2020"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.371	0.052	23.269	23.473	213157	797255789
"Male"	"5yrs_2016_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.832	0.063	23.709	23.955	157486	490397586
"Male"	"5yrs_2016_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	25.757	0.174	25.417	26.100	24144	102252389
"Male"	"5yrs_2016_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	32.379	0.749	30.927	33.880	2029	6584427
