"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"1yr_2017"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2017"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	160113445
"Male"	"1yr_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	99215204
"Male"	"1yr_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	20396843
"Male"	"1yr_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1336155
"Male"	"1yr_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9675158
"Male"	"1yr_2017"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	29490085
"Male"	"1yr_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2017"	"Ovary"	"AllRaceEth"	 	 	 	 	 	160113445
"Male"	"1yr_2017"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	99215204
"Male"	"1yr_2017"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	20396843
"Male"	"1yr_2017"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1336155
"Male"	"1yr_2017"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9675158
"Male"	"1yr_2017"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	29490085
"Male"	"1yr_2017"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2017"	"Prostate"	"AllRaceEth"	111.670	0.245	111.190	112.151	217112	160113445
"Male"	"1yr_2017"	"Prostate"	"Non-Hispanic White"	105.167	0.273	104.632	105.704	154512	99215204
"Male"	"1yr_2017"	"Prostate"	"Non-Hispanic Black"	177.706	1.018	175.716	179.712	33994	20396843
"Male"	"1yr_2017"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	79.355	2.673	74.201	84.767	994	1336155
"Male"	"1yr_2017"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	58.580	0.834	56.957	60.236	5206	9675158
"Male"	"1yr_2017"	"Prostate"	"Hispanic (All Races)"	88.474	0.751	87.009	89.957	15609	29490085
"Male"	"1yr_2017"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	6797	0
"Male"	"1yr_2017"	"Testis"	"AllRaceEth"	5.726	0.061	5.607	5.848	8974	160113445
"Male"	"1yr_2017"	"Testis"	"Non-Hispanic White"	6.921	0.088	6.749	7.097	6386	99215204
"Male"	"1yr_2017"	"Testis"	"Non-Hispanic Black"	1.587	0.092	1.411	1.780	313	20396843
"Male"	"1yr_2017"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	5.745	0.685	4.483	7.258	74	1336155
"Male"	"1yr_2017"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.206	0.146	1.928	2.514	233	9675158
"Male"	"1yr_2017"	"Testis"	"Hispanic (All Races)"	5.542	0.133	5.284	5.812	1804	29490085
"Male"	"1yr_2017"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	164	0
"Male"	"1yr_2017"	"Urinary Bladder"	"AllRaceEth"	33.906	0.143	33.627	34.187	58944	160113445
"Male"	"1yr_2017"	"Urinary Bladder"	"Non-Hispanic White"	37.992	0.172	37.655	38.331	50878	99215204
"Male"	"1yr_2017"	"Urinary Bladder"	"Non-Hispanic Black"	19.823	0.381	19.083	20.583	3070	20396843
"Male"	"1yr_2017"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	20.470	1.473	17.685	23.545	220	1336155
"Male"	"1yr_2017"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	14.815	0.438	13.968	15.697	1204	9675158
"Male"	"1yr_2017"	"Urinary Bladder"	"Hispanic (All Races)"	18.651	0.374	17.926	19.394	2802	29490085
"Male"	"1yr_2017"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	770	0
"Male"	"1yr_2017"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.496	0.117	23.268	23.727	42451	160113445
"Male"	"1yr_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.812	0.140	23.539	24.087	31465	99215204
"Male"	"1yr_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	26.058	0.397	25.286	26.846	4781	20396843
"Male"	"1yr_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	30.871	1.642	27.736	34.260	390	1336155
"Male"	"1yr_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	12.014	0.372	11.296	12.765	1092	9675158
"Male"	"1yr_2017"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.841	0.366	22.129	23.570	4467	29490085
"Male"	"1yr_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	256	0
"Male"	"1yr_2017"	"Brain and Other Nervous System"	"AllRaceEth"	7.673	0.068	7.540	7.809	13159	160113445
"Male"	"1yr_2017"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.682	0.090	8.506	8.860	10269	99215204
"Male"	"1yr_2017"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.688	0.165	4.371	5.023	883	20396843
"Male"	"1yr_2017"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.058	0.665	3.840	6.538	63	1336155
"Male"	"1yr_2017"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.975	0.237	4.522	5.461	459	9675158
"Male"	"1yr_2017"	"Brain and Other Nervous System"	"Hispanic (All Races)"	6.009	0.178	5.666	6.367	1390	29490085
"Male"	"1yr_2017"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	95	0
"Male"	"1yr_2017"	"Thyroid"	"AllRaceEth"	7.083	0.066	6.954	7.213	12145	160113445
"Male"	"1yr_2017"	"Thyroid"	"Non-Hispanic White"	7.900	0.087	7.731	8.072	9191	99215204
"Male"	"1yr_2017"	"Thyroid"	"Non-Hispanic Black"	3.659	0.147	3.377	3.958	679	20396843
"Male"	"1yr_2017"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	5.044	0.650	3.851	6.492	64	1336155
"Male"	"1yr_2017"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	7.301	0.281	6.761	7.873	701	9675158
"Male"	"1yr_2017"	"Thyroid"	"Hispanic (All Races)"	5.847	0.170	5.519	6.190	1360	29490085
"Male"	"1yr_2017"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	150	0
"Male"	"1yr_2017"	"Hodgkin Lymphoma"	"AllRaceEth"	2.901	0.043	2.817	2.986	4768	160113445
"Male"	"1yr_2017"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.124	0.057	3.014	3.237	3274	99215204
"Male"	"1yr_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	3.067	0.128	2.821	3.329	609	20396843
"Male"	"1yr_2017"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	2.047	0.401	1.337	3.010	28	1336155
"Male"	"1yr_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.566	0.129	1.323	1.842	152	9675158
"Male"	"1yr_2017"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.449	0.106	2.246	2.666	632	29490085
"Male"	"1yr_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	73	0
"Male"	"1yr_2017"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	23.068	0.118	22.838	23.300	40256	160113445
"Male"	"1yr_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	24.188	0.141	23.912	24.467	31273	99215204
"Male"	"1yr_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	17.262	0.328	16.624	17.917	3081	20396843
"Male"	"1yr_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	14.701	1.163	12.510	17.157	177	1336155
"Male"	"1yr_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	16.114	0.444	15.256	17.006	1391	9675158
"Male"	"1yr_2017"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	20.511	0.359	19.813	21.224	3846	29490085
"Male"	"1yr_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	488	0
"Male"	"1yr_2017"	"Myeloma"	"AllRaceEth"	8.654	0.071	8.515	8.795	15457	160113445
"Male"	"1yr_2017"	"Myeloma"	"Non-Hispanic White"	7.777	0.078	7.625	7.932	10486	99215204
"Male"	"1yr_2017"	"Myeloma"	"Non-Hispanic Black"	17.200	0.340	16.539	17.880	2878	20396843
"Male"	"1yr_2017"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	8.718	0.925	7.000	10.716	98	1336155
"Male"	"1yr_2017"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	5.240	0.255	4.753	5.762	447	9675158
"Male"	"1yr_2017"	"Myeloma"	"Hispanic (All Races)"	7.959	0.228	7.518	8.417	1399	29490085
"Male"	"1yr_2017"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	149	0
"Male"	"1yr_2017"	"Leukemias"	"AllRaceEth"	17.901	0.104	17.697	18.107	30723	160113445
"Male"	"1yr_2017"	"Leukemias"	"Non-Hispanic White"	18.942	0.127	18.695	19.193	23987	99215204
"Male"	"1yr_2017"	"Leukemias"	"Non-Hispanic Black"	13.662	0.300	13.081	14.262	2344	20396843
"Male"	"1yr_2017"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	13.921	1.131	11.794	16.314	168	1336155
"Male"	"1yr_2017"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.450	0.355	9.765	11.170	907	9675158
"Male"	"1yr_2017"	"Leukemias"	"Hispanic (All Races)"	13.365	0.281	12.821	13.925	2835	29490085
"Male"	"1yr_2017"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	482	0
"Male"	"1yr_2017"	"Mesothelioma"	"AllRaceEth"	1.418	0.030	1.361	1.478	2361	160113445
"Male"	"1yr_2017"	"Mesothelioma"	"Non-Hispanic White"	1.554	0.035	1.485	1.624	2007	99215204
"Male"	"1yr_2017"	"Mesothelioma"	"Non-Hispanic Black"	0.717	0.073	0.581	0.873	108	20396843
"Male"	"1yr_2017"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	1.514	0.400	0.835	2.495	16	1336155
"Male"	"1yr_2017"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.528	0.083	0.379	0.715	43	9675158
"Male"	"1yr_2017"	"Mesothelioma"	"Hispanic (All Races)"	1.127	0.090	0.957	1.316	177	29490085
"Male"	"1yr_2017"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2017"	"Kaposi Sarcoma"	"AllRaceEth"	0.587	0.019	0.550	0.627	942	160113445
"Male"	"1yr_2017"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.326	0.018	0.292	0.363	362	99215204
"Male"	"1yr_2017"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.382	0.086	1.218	1.562	276	20396843
"Male"	"1yr_2017"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1336155
"Male"	"1yr_2017"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.293	0.056	0.193	0.427	28	9675158
"Male"	"1yr_2017"	"Kaposi Sarcoma"	"Hispanic (All Races)"	1.012	0.073	0.874	1.165	232	29490085
"Male"	"1yr_2017"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	39	0
"Male"	"5yrs_2013_2017"	"All Sites"	"AllRaceEth"	496.222	0.246	495.741	496.703	4281416	789315845
"Male"	"5yrs_2013_2017"	"All Sites"	"Non-Hispanic White"	509.349	0.288	508.784	509.914	3300652	495448666
"Male"	"5yrs_2013_2017"	"All Sites"	"Non-Hispanic Black"	542.868	0.853	541.197	544.542	460104	99859048
"Male"	"5yrs_2013_2017"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	424.886	2.957	419.110	430.720	23769	6587158
"Male"	"5yrs_2013_2017"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	302.168	0.902	300.404	303.940	119842	45593925
"Male"	"5yrs_2013_2017"	"All Sites"	"Hispanic (All Races)"	382.789	0.735	381.350	384.232	319259	141827048
"Male"	"5yrs_2013_2017"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	57790	0
"Male"	"5yrs_2013_2017"	"Oral Cavity and Pharynx"	"AllRaceEth"	18.163	0.046	18.073	18.254	162804	789315845
"Male"	"5yrs_2013_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.058	0.057	19.947	20.169	133176	495448666
"Male"	"5yrs_2013_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	14.232	0.132	13.974	14.494	12877	99859048
"Male"	"5yrs_2013_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	15.884	0.535	14.853	16.968	985	6587158
"Male"	"5yrs_2013_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.814	0.171	11.482	12.153	5048	45593925
"Male"	"5yrs_2013_2017"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.585	0.118	10.355	10.819	9350	141827048
"Male"	"5yrs_2013_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	1368	0
"Male"	"5yrs_2013_2017"	"Esophagus"	"AllRaceEth"	7.889	0.031	7.829	7.949	69256	789315845
"Male"	"5yrs_2013_2017"	"Esophagus"	"Non-Hispanic White"	8.674	0.037	8.602	8.747	57888	495448666
"Male"	"5yrs_2013_2017"	"Esophagus"	"Non-Hispanic Black"	6.368	0.093	6.187	6.552	5379	99859048
"Male"	"5yrs_2013_2017"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.946	0.402	7.177	8.773	448	6587158
"Male"	"5yrs_2013_2017"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.653	0.099	3.461	3.853	1441	45593925
"Male"	"5yrs_2013_2017"	"Esophagus"	"Hispanic (All Races)"	4.829	0.084	4.666	4.996	3806	141827048
"Male"	"5yrs_2013_2017"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	294	0
"Male"	"5yrs_2013_2017"	"Stomach"	"AllRaceEth"	8.914	0.033	8.849	8.979	75371	789315845
"Male"	"5yrs_2013_2017"	"Stomach"	"Non-Hispanic White"	7.558	0.035	7.489	7.627	48744	495448666
"Male"	"5yrs_2013_2017"	"Stomach"	"Non-Hispanic Black"	13.778	0.142	13.501	14.060	10720	99859048
"Male"	"5yrs_2013_2017"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.484	0.477	9.570	11.459	556	6587158
"Male"	"5yrs_2013_2017"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	13.305	0.193	12.929	13.689	5062	45593925
"Male"	"5yrs_2013_2017"	"Stomach"	"Hispanic (All Races)"	12.273	0.134	12.012	12.538	9838	141827048
"Male"	"5yrs_2013_2017"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	451	0
"Male"	"5yrs_2013_2017"	"Colon and Rectum"	"AllRaceEth"	44.319	0.074	44.174	44.464	376652	789315845
"Male"	"5yrs_2013_2017"	"Colon and Rectum"	"Non-Hispanic White"	43.905	0.086	43.737	44.073	277647	495448666
"Male"	"5yrs_2013_2017"	"Colon and Rectum"	"Non-Hispanic Black"	53.121	0.270	52.592	53.654	43904	99859048
"Male"	"5yrs_2013_2017"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	48.220	0.996	46.287	50.209	2687	6587158
"Male"	"5yrs_2013_2017"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	36.220	0.308	35.619	36.829	14695	45593925
"Male"	"5yrs_2013_2017"	"Colon and Rectum"	"Hispanic (All Races)"	41.261	0.240	40.793	41.733	34646	141827048
"Male"	"5yrs_2013_2017"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	3073	0
"Male"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	13.097	0.039	13.021	13.173	121395	789315845
"Male"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.883	0.041	10.804	10.963	75661	495448666
"Male"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	18.231	0.145	17.948	18.518	17563	99859048
"Male"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	21.876	0.621	20.676	23.128	1393	6587158
"Male"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	19.795	0.227	19.353	20.244	8124	45593925
"Male"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	20.626	0.164	20.305	20.951	18092	141827048
"Male"	"5yrs_2013_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	562	0
"Male"	"5yrs_2013_2017"	"Pancreas"	"AllRaceEth"	14.879	0.043	14.796	14.963	127188	789315845
"Male"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic White"	15.011	0.049	14.915	15.108	98114	495448666
"Male"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic Black"	17.773	0.159	17.462	18.087	14264	99859048
"Male"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	13.207	0.536	12.176	14.297	708	6587158
"Male"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.416	0.171	10.083	10.757	3946	45593925
"Male"	"5yrs_2013_2017"	"Pancreas"	"Hispanic (All Races)"	12.538	0.137	12.271	12.809	9659	141827048
"Male"	"5yrs_2013_2017"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	497	0
"Male"	"5yrs_2013_2017"	"Larynx"	"AllRaceEth"	5.599	0.026	5.549	5.650	50230	789315845
"Male"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic White"	5.677	0.030	5.619	5.736	38293	495448666
"Male"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic Black"	8.078	0.103	7.877	8.282	6983	99859048
"Male"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.575	0.328	4.951	6.255	330	6587158
"Male"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	2.008	0.074	1.866	2.157	796	45593925
"Male"	"5yrs_2013_2017"	"Larynx"	"Hispanic (All Races)"	4.466	0.080	4.310	4.625	3570	141827048
"Male"	"5yrs_2013_2017"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	258	0
"Male"	"5yrs_2013_2017"	"Lung and Bronchus"	"AllRaceEth"	68.175	0.091	67.996	68.355	582227	789315845
"Male"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic White"	71.373	0.106	71.165	71.582	470336	495448666
"Male"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic Black"	80.271	0.340	79.606	80.940	63661	99859048
"Male"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	64.184	1.190	61.871	66.556	3361	6587158
"Male"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	44.051	0.355	43.359	44.751	16480	45593925
"Male"	"5yrs_2013_2017"	"Lung and Bronchus"	"Hispanic (All Races)"	37.925	0.247	37.442	38.412	26497	141827048
"Male"	"5yrs_2013_2017"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	1892	0
"Male"	"5yrs_2013_2017"	"Melanoma of the Skin"	"AllRaceEth"	28.948	0.060	28.830	29.066	242686	789315845
"Male"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic White"	36.482	0.079	36.328	36.637	227990	495448666
"Male"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.138	0.041	1.060	1.221	883	99859048
"Male"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	10.662	0.471	9.758	11.624	588	6587158
"Male"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.537	0.064	1.413	1.667	612	45593925
"Male"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Hispanic (All Races)"	5.212	0.087	5.044	5.384	4301	141827048
"Male"	"5yrs_2013_2017"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	8312	0
"Male"	"5yrs_2013_2017"	"Breast"	"AllRaceEth"	1.276	0.013	1.252	1.301	10840	789315845
"Male"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic White"	1.284	0.014	1.256	1.313	8304	495448666
"Male"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic Black"	1.885	0.052	1.785	1.989	1514	99859048
"Male"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.526	0.100	0.348	0.762	31	6587158
"Male"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.666	0.042	0.586	0.753	268	45593925
"Male"	"5yrs_2013_2017"	"Breast"	"Hispanic (All Races)"	0.810	0.035	0.744	0.880	643	141827048
"Male"	"5yrs_2013_2017"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	80	0
"Male"	"5yrs_2013_2017"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	789315845
"Male"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	495448666
"Male"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	99859048
"Male"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6587158
"Male"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	45593925
"Male"	"5yrs_2013_2017"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	141827048
"Male"	"5yrs_2013_2017"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	789315845
"Male"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	495448666
"Male"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	99859048
"Male"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6587158
"Male"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	45593925
"Male"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	141827048
"Male"	"5yrs_2013_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2013_2017"	"Ovary"	"AllRaceEth"	 	 	 	 	 	789315845
"Male"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	495448666
"Male"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	99859048
"Male"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6587158
"Male"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	45593925
"Male"	"5yrs_2013_2017"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	141827048
"Male"	"5yrs_2013_2017"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2013_2017"	"Prostate"	"AllRaceEth"	107.076	0.110	106.860	107.293	987079	789315845
"Male"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic White"	100.348	0.122	100.109	100.587	706280	495448666
"Male"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic Black"	176.157	0.471	175.235	177.082	157417	99859048
"Male"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	75.851	1.235	73.450	78.307	4358	6587158
"Male"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	55.654	0.384	54.904	56.412	22371	45593925
"Male"	"5yrs_2013_2017"	"Prostate"	"Hispanic (All Races)"	89.455	0.356	88.758	90.155	71256	141827048
"Male"	"5yrs_2013_2017"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	25397	0
"Male"	"5yrs_2013_2017"	"Testis"	"AllRaceEth"	5.742	0.028	5.688	5.796	44343	789315845
"Male"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic White"	7.037	0.040	6.959	7.115	32576	495448666
"Male"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic Black"	1.546	0.041	1.466	1.629	1486	99859048
"Male"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.493	0.322	5.877	7.158	427	6587158
"Male"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.127	0.066	2.000	2.261	1065	45593925
"Male"	"5yrs_2013_2017"	"Testis"	"Hispanic (All Races)"	5.150	0.059	5.036	5.267	8094	141827048
"Male"	"5yrs_2013_2017"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	695	0
"Male"	"5yrs_2013_2017"	"Urinary Bladder"	"AllRaceEth"	35.177	0.067	35.046	35.308	289118	789315845
"Male"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic White"	39.265	0.080	39.109	39.422	251248	495448666
"Male"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic Black"	20.006	0.177	19.661	20.356	14577	99859048
"Male"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	22.036	0.727	20.634	23.502	1071	6587158
"Male"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	15.113	0.211	14.701	15.532	5444	45593925
"Male"	"5yrs_2013_2017"	"Urinary Bladder"	"Hispanic (All Races)"	19.508	0.180	19.157	19.863	13308	141827048
"Male"	"5yrs_2013_2017"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	3470	0
"Male"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.159	0.053	23.055	23.263	201018	789315845
"Male"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.396	0.062	23.274	23.519	150007	495448666
"Male"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	26.482	0.184	26.123	26.845	23145	99859048
"Male"	"5yrs_2013_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	30.687	0.767	29.202	32.227	1797	6587158
