"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"1yr_2019"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2019"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	160142831
"Male"	"1yr_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	98260319
"Male"	"1yr_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	20599304
"Male"	"1yr_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1334570
"Male"	"1yr_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9933270
"Male"	"1yr_2019"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	30015368
"Male"	"1yr_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2019"	"Ovary"	"AllRaceEth"	 	 	 	 	 	160142831
"Male"	"1yr_2019"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	98260319
"Male"	"1yr_2019"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	20599304
"Male"	"1yr_2019"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1334570
"Male"	"1yr_2019"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9933270
"Male"	"1yr_2019"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	30015368
"Male"	"1yr_2019"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2019"	"Prostate"	"AllRaceEth"	111.591	0.240	111.121	112.063	224733	160142831
"Male"	"1yr_2019"	"Prostate"	"Non-Hispanic White"	105.433	0.270	104.905	105.963	159001	98260319
"Male"	"1yr_2019"	"Prostate"	"Non-Hispanic Black"	173.974	0.978	172.063	175.901	34872	20599304
"Male"	"1yr_2019"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	71.479	2.427	66.801	76.398	950	1334570
"Male"	"1yr_2019"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	57.800	0.793	56.257	59.376	5533	9933270
"Male"	"1yr_2019"	"Prostate"	"Hispanic (All Races)"	84.659	0.701	83.290	86.043	16281	30015368
"Male"	"1yr_2019"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	8096	0
"Male"	"1yr_2019"	"Testis"	"AllRaceEth"	5.613	0.061	5.495	5.734	8743	160142831
"Male"	"1yr_2019"	"Testis"	"Non-Hispanic White"	6.797	0.088	6.625	6.972	6193	98260319
"Male"	"1yr_2019"	"Testis"	"Non-Hispanic Black"	1.489	0.088	1.321	1.673	298	20599304
"Male"	"1yr_2019"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.867	0.762	5.456	8.530	86	1334570
"Male"	"1yr_2019"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.167	0.144	1.894	2.468	232	9933270
"Male"	"1yr_2019"	"Testis"	"Hispanic (All Races)"	5.289	0.129	5.039	5.550	1735	30015368
"Male"	"1yr_2019"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	199	0
"Male"	"1yr_2019"	"Urinary Bladder"	"AllRaceEth"	31.393	0.134	31.131	31.657	57042	160142831
"Male"	"1yr_2019"	"Urinary Bladder"	"Non-Hispanic White"	35.248	0.163	34.930	35.569	48846	98260319
"Male"	"1yr_2019"	"Urinary Bladder"	"Non-Hispanic Black"	18.204	0.352	17.520	18.907	3010	20599304
"Male"	"1yr_2019"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	18.049	1.334	15.529	20.843	203	1334570
"Male"	"1yr_2019"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	13.904	0.407	13.118	14.723	1214	9933270
"Male"	"1yr_2019"	"Urinary Bladder"	"Hispanic (All Races)"	17.682	0.345	17.012	18.369	2926	30015368
"Male"	"1yr_2019"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	843	0
"Male"	"1yr_2019"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.398	0.115	23.173	23.625	43374	160142831
"Male"	"1yr_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.642	0.139	23.370	23.916	31616	98260319
"Male"	"1yr_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	26.325	0.388	25.570	27.096	5032	20599304
"Male"	"1yr_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	31.875	1.624	28.771	35.222	416	1334570
"Male"	"1yr_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	11.096	0.344	10.433	11.790	1080	9933270
"Male"	"1yr_2019"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	22.823	0.349	22.145	23.515	4840	30015368
"Male"	"1yr_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	390	0
"Male"	"1yr_2019"	"Brain and Other Nervous System"	"AllRaceEth"	7.296	0.066	7.167	7.427	12775	160142831
"Male"	"1yr_2019"	"Brain and Other Nervous System"	"Non-Hispanic White"	8.182	0.087	8.013	8.355	9800	98260319
"Male"	"1yr_2019"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.871	0.166	4.552	5.206	941	20599304
"Male"	"1yr_2019"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.337	0.668	4.108	6.817	68	1334570
"Male"	"1yr_2019"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	4.352	0.217	3.937	4.799	416	9933270
"Male"	"1yr_2019"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.950	0.171	5.621	6.294	1427	30015368
"Male"	"1yr_2019"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	123	0
"Male"	"1yr_2019"	"Thyroid"	"AllRaceEth"	7.085	0.066	6.957	7.215	12302	160142831
"Male"	"1yr_2019"	"Thyroid"	"Non-Hispanic White"	7.846	0.086	7.678	8.018	9183	98260319
"Male"	"1yr_2019"	"Thyroid"	"Non-Hispanic Black"	3.385	0.139	3.118	3.669	641	20599304
"Male"	"1yr_2019"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	4.910	0.646	3.726	6.348	62	1334570
"Male"	"1yr_2019"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	6.920	0.266	6.410	7.462	696	9933270
"Male"	"1yr_2019"	"Thyroid"	"Hispanic (All Races)"	6.270	0.169	5.943	6.610	1536	30015368
"Male"	"1yr_2019"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	184	0
"Male"	"1yr_2019"	"Hodgkin Lymphoma"	"AllRaceEth"	2.854	0.042	2.772	2.938	4737	160142831
"Male"	"1yr_2019"	"Hodgkin Lymphoma"	"Non-Hispanic White"	3.015	0.056	2.906	3.127	3148	98260319
"Male"	"1yr_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.957	0.124	2.718	3.211	600	20599304
"Male"	"1yr_2019"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.386	0.327	0.821	2.200	19	1334570
"Male"	"1yr_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.552	0.125	1.317	1.818	159	9933270
"Male"	"1yr_2019"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.725	0.108	2.517	2.945	730	30015368
"Male"	"1yr_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	81	0
"Male"	"1yr_2019"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	21.986	0.113	21.766	22.209	39700	160142831
"Male"	"1yr_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	22.984	0.137	22.717	23.253	30470	98260319
"Male"	"1yr_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	16.147	0.310	15.546	16.766	2995	20599304
"Male"	"1yr_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	15.544	1.172	13.331	18.013	193	1334570
"Male"	"1yr_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	15.165	0.411	14.369	15.992	1414	9933270
"Male"	"1yr_2019"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	19.953	0.339	19.294	20.627	4014	30015368
"Male"	"1yr_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	614	0
"Male"	"1yr_2019"	"Myeloma"	"AllRaceEth"	8.333	0.069	8.199	8.469	15439	160142831
"Male"	"1yr_2019"	"Myeloma"	"Non-Hispanic White"	7.461	0.075	7.314	7.611	10339	98260319
"Male"	"1yr_2019"	"Myeloma"	"Non-Hispanic Black"	16.424	0.321	15.800	17.066	2912	20599304
"Male"	"1yr_2019"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.697	0.746	5.314	8.328	87	1334570
"Male"	"1yr_2019"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	5.078	0.240	4.619	5.570	467	9933270
"Male"	"1yr_2019"	"Myeloma"	"Hispanic (All Races)"	7.705	0.217	7.285	8.140	1432	30015368
"Male"	"1yr_2019"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	202	0
"Male"	"1yr_2019"	"Leukemias"	"AllRaceEth"	16.768	0.099	16.573	16.964	29675	160142831
"Male"	"1yr_2019"	"Leukemias"	"Non-Hispanic White"	17.688	0.122	17.450	17.929	22808	98260319
"Male"	"1yr_2019"	"Leukemias"	"Non-Hispanic Black"	12.704	0.281	12.159	13.266	2268	20599304
"Male"	"1yr_2019"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	12.514	1.042	10.554	14.727	156	1334570
"Male"	"1yr_2019"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	9.284	0.319	8.668	9.931	874	9933270
"Male"	"1yr_2019"	"Leukemias"	"Hispanic (All Races)"	12.805	0.259	12.302	13.323	2928	30015368
"Male"	"1yr_2019"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	641	0
"Male"	"1yr_2019"	"Mesothelioma"	"AllRaceEth"	1.225	0.027	1.173	1.279	2141	160142831
"Male"	"1yr_2019"	"Mesothelioma"	"Non-Hispanic White"	1.344	0.032	1.282	1.409	1806	98260319
"Male"	"1yr_2019"	"Mesothelioma"	"Non-Hispanic Black"	0.644	0.067	0.520	0.787	104	20599304
"Male"	"1yr_2019"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1334570
"Male"	"1yr_2019"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.399	0.067	0.279	0.553	37	9933270
"Male"	"1yr_2019"	"Mesothelioma"	"Hispanic (All Races)"	1.049	0.085	0.890	1.227	171	30015368
"Male"	"1yr_2019"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"1yr_2019"	"Kaposi Sarcoma"	"AllRaceEth"	0.539	0.019	0.504	0.577	883	160142831
"Male"	"1yr_2019"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.266	0.016	0.235	0.300	295	98260319
"Male"	"1yr_2019"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.471	0.090	1.300	1.659	287	20599304
"Male"	"1yr_2019"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1334570
"Male"	"1yr_2019"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.244	0.050	0.157	0.364	25	9933270
"Male"	"1yr_2019"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.963	0.070	0.830	1.109	223	30015368
"Male"	"1yr_2019"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	46	0
"Male"	"5yrs_2015_2019"	"All Sites"	"AllRaceEth"	487.855	0.238	487.388	488.321	4398422	796689060
"Male"	"5yrs_2015_2019"	"All Sites"	"Non-Hispanic White"	501.900	0.282	501.347	502.454	3361366	494184486
"Male"	"5yrs_2015_2019"	"All Sites"	"Non-Hispanic Black"	527.117	0.813	525.526	528.712	473255	101599058
"Male"	"5yrs_2015_2019"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	409.291	2.765	403.889	414.746	24541	6645221
"Male"	"5yrs_2015_2019"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	294.637	0.845	292.982	296.299	127858	47893305
"Male"	"5yrs_2015_2019"	"All Sites"	"Hispanic (All Races)"	372.016	0.688	370.669	373.367	339862	146366990
"Male"	"5yrs_2015_2019"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	71540	0
"Male"	"5yrs_2015_2019"	"Oral Cavity and Pharynx"	"AllRaceEth"	18.156	0.045	18.067	18.245	168422	796689060
"Male"	"5yrs_2015_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.203	0.056	20.092	20.314	137255	494184486
"Male"	"5yrs_2015_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	13.556	0.126	13.310	13.805	12783	101599058
"Male"	"5yrs_2015_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	15.587	0.514	14.595	16.628	1008	6645221
"Male"	"5yrs_2015_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.681	0.163	11.364	12.004	5367	47893305
"Male"	"5yrs_2015_2019"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.663	0.113	10.443	10.887	10244	146366990
"Male"	"5yrs_2015_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	1765	0
"Male"	"5yrs_2015_2019"	"Esophagus"	"AllRaceEth"	7.850	0.030	7.792	7.909	72078	796689060
"Male"	"5yrs_2015_2019"	"Esophagus"	"Non-Hispanic White"	8.723	0.037	8.652	8.795	60174	494184486
"Male"	"5yrs_2015_2019"	"Esophagus"	"Non-Hispanic Black"	5.883	0.086	5.716	6.054	5279	101599058
"Male"	"5yrs_2015_2019"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.635	0.376	6.915	8.408	463	6645221
"Male"	"5yrs_2015_2019"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.515	0.092	3.336	3.701	1525	47893305
"Male"	"5yrs_2015_2019"	"Esophagus"	"Hispanic (All Races)"	4.879	0.080	4.723	5.038	4244	146366990
"Male"	"5yrs_2015_2019"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	393	0
"Male"	"5yrs_2015_2019"	"Stomach"	"AllRaceEth"	8.522	0.032	8.460	8.585	75331	796689060
"Male"	"5yrs_2015_2019"	"Stomach"	"Non-Hispanic White"	7.229	0.034	7.163	7.296	48167	494184486
"Male"	"5yrs_2015_2019"	"Stomach"	"Non-Hispanic Black"	13.012	0.134	12.752	13.277	10732	101599058
"Male"	"5yrs_2015_2019"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	9.538	0.432	8.711	10.421	549	6645221
"Male"	"5yrs_2015_2019"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	12.145	0.174	11.805	12.491	5111	47893305
"Male"	"5yrs_2015_2019"	"Stomach"	"Hispanic (All Races)"	11.627	0.124	11.386	11.871	10226	146366990
"Male"	"5yrs_2015_2019"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	546	0
"Male"	"5yrs_2015_2019"	"Colon and Rectum"	"AllRaceEth"	43.017	0.071	42.877	43.158	379433	796689060
"Male"	"5yrs_2015_2019"	"Colon and Rectum"	"Non-Hispanic White"	42.733	0.084	42.568	42.898	275961	494184486
"Male"	"5yrs_2015_2019"	"Colon and Rectum"	"Non-Hispanic Black"	50.855	0.256	50.355	51.360	44328	101599058
"Male"	"5yrs_2015_2019"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	46.286	0.931	44.479	48.146	2762	6645221
"Male"	"5yrs_2015_2019"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	34.699	0.287	34.139	35.265	15351	47893305
"Male"	"5yrs_2015_2019"	"Colon and Rectum"	"Hispanic (All Races)"	39.873	0.222	39.438	40.311	37135	146366990
"Male"	"5yrs_2015_2019"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	3896	0
"Male"	"5yrs_2015_2019"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	13.099	0.038	13.025	13.173	125804	796689060
"Male"	"5yrs_2015_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	11.000	0.040	10.921	11.079	78766	494184486
"Male"	"5yrs_2015_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	17.392	0.139	17.121	17.666	17371	101599058
"Male"	"5yrs_2015_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	21.737	0.603	20.571	22.953	1439	6645221
"Male"	"5yrs_2015_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	18.805	0.211	18.394	19.223	8376	47893305
"Male"	"5yrs_2015_2019"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	20.323	0.157	20.017	20.632	19211	146366990
"Male"	"5yrs_2015_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	641	0
"Male"	"5yrs_2015_2019"	"Pancreas"	"AllRaceEth"	15.073	0.042	14.991	15.156	135009	796689060
"Male"	"5yrs_2015_2019"	"Pancreas"	"Non-Hispanic White"	15.251	0.049	15.156	15.347	103306	494184486
"Male"	"5yrs_2015_2019"	"Pancreas"	"Non-Hispanic Black"	17.709	0.153	17.411	18.012	15140	101599058
"Male"	"5yrs_2015_2019"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.605	0.490	11.663	13.601	745	6645221
"Male"	"5yrs_2015_2019"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.489	0.163	10.173	10.813	4379	47893305
"Male"	"5yrs_2015_2019"	"Pancreas"	"Hispanic (All Races)"	12.755	0.131	12.500	13.015	10840	146366990
"Male"	"5yrs_2015_2019"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	599	0
"Male"	"5yrs_2015_2019"	"Larynx"	"AllRaceEth"	5.254	0.024	5.207	5.302	49244	796689060
"Male"	"5yrs_2015_2019"	"Larynx"	"Non-Hispanic White"	5.343	0.028	5.287	5.399	37209	494184486
"Male"	"5yrs_2015_2019"	"Larynx"	"Non-Hispanic Black"	7.530	0.096	7.343	7.721	6902	101599058
"Male"	"5yrs_2015_2019"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.492	0.311	4.899	6.136	346	6645221
"Male"	"5yrs_2015_2019"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.958	0.069	1.825	2.098	847	47893305
"Male"	"5yrs_2015_2019"	"Larynx"	"Hispanic (All Races)"	4.147	0.074	4.004	4.294	3599	146366990
"Male"	"5yrs_2015_2019"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	341	0
"Male"	"5yrs_2015_2019"	"Lung and Bronchus"	"AllRaceEth"	63.995	0.086	63.826	64.164	575893	796689060
"Male"	"5yrs_2015_2019"	"Lung and Bronchus"	"Non-Hispanic White"	67.238	0.101	67.040	67.436	462262	494184486
"Male"	"5yrs_2015_2019"	"Lung and Bronchus"	"Non-Hispanic Black"	74.709	0.317	74.090	75.332	63130	101599058
"Male"	"5yrs_2015_2019"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	58.744	1.074	56.658	60.884	3378	6645221
"Male"	"5yrs_2015_2019"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	42.080	0.327	41.441	42.725	17452	47893305
"Male"	"5yrs_2015_2019"	"Lung and Bronchus"	"Hispanic (All Races)"	35.602	0.228	35.157	36.050	27385	146366990
"Male"	"5yrs_2015_2019"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	2286	0
"Male"	"5yrs_2015_2019"	"Melanoma of the Skin"	"AllRaceEth"	29.085	0.059	28.969	29.201	253872	796689060
"Male"	"5yrs_2015_2019"	"Melanoma of the Skin"	"Non-Hispanic White"	36.747	0.078	36.594	36.901	236385	494184486
"Male"	"5yrs_2015_2019"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.076	0.039	1.001	1.154	868	101599058
"Male"	"5yrs_2015_2019"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	9.869	0.433	9.039	10.753	582	6645221
"Male"	"5yrs_2015_2019"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.448	0.059	1.334	1.569	627	47893305
"Male"	"5yrs_2015_2019"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.954	0.080	4.798	5.113	4445	146366990
"Male"	"5yrs_2015_2019"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	10965	0
"Male"	"5yrs_2015_2019"	"Breast"	"AllRaceEth"	1.277	0.012	1.253	1.301	11296	796689060
"Male"	"5yrs_2015_2019"	"Breast"	"Non-Hispanic White"	1.288	0.014	1.260	1.317	8561	494184486
"Male"	"5yrs_2015_2019"	"Breast"	"Non-Hispanic Black"	1.916	0.051	1.818	2.018	1611	101599058
"Male"	"5yrs_2015_2019"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	0.582	0.101	0.402	0.816	37	6645221
"Male"	"5yrs_2015_2019"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.720	0.042	0.641	0.806	316	47893305
"Male"	"5yrs_2015_2019"	"Breast"	"Hispanic (All Races)"	0.757	0.032	0.697	0.821	668	146366990
"Male"	"5yrs_2015_2019"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	103	0
"Male"	"5yrs_2015_2019"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	796689060
"Male"	"5yrs_2015_2019"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	494184486
"Male"	"5yrs_2015_2019"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	101599058
"Male"	"5yrs_2015_2019"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6645221
"Male"	"5yrs_2015_2019"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	47893305
"Male"	"5yrs_2015_2019"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	146366990
"Male"	"5yrs_2015_2019"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2015_2019"	"Corpus and Uterus, NOS"	"AllRaceEth"	 	 	 	 	 	796689060
"Male"	"5yrs_2015_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	 	 	 	 	 	494184486
"Male"	"5yrs_2015_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	 	 	 	 	 	101599058
"Male"	"5yrs_2015_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6645221
"Male"	"5yrs_2015_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	47893305
"Male"	"5yrs_2015_2019"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	 	 	 	 	 	146366990
"Male"	"5yrs_2015_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2015_2019"	"Ovary"	"AllRaceEth"	 	 	 	 	 	796689060
"Male"	"5yrs_2015_2019"	"Ovary"	"Non-Hispanic White"	 	 	 	 	 	494184486
"Male"	"5yrs_2015_2019"	"Ovary"	"Non-Hispanic Black"	 	 	 	 	 	101599058
"Male"	"5yrs_2015_2019"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6645221
"Male"	"5yrs_2015_2019"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	47893305
"Male"	"5yrs_2015_2019"	"Ovary"	"Hispanic (All Races)"	 	 	 	 	 	146366990
"Male"	"5yrs_2015_2019"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Male"	"5yrs_2015_2019"	"Prostate"	"AllRaceEth"	109.822	0.109	109.609	110.036	1060868	796689060
"Male"	"5yrs_2015_2019"	"Prostate"	"Non-Hispanic White"	103.490	0.121	103.252	103.728	755608	494184486
"Male"	"5yrs_2015_2019"	"Prostate"	"Non-Hispanic Black"	176.027	0.454	175.139	176.919	167402	101599058
"Male"	"5yrs_2015_2019"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	73.467	1.153	71.226	75.761	4567	6645221
"Male"	"5yrs_2015_2019"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	57.196	0.370	56.473	57.925	25199	47893305
"Male"	"5yrs_2015_2019"	"Prostate"	"Hispanic (All Races)"	87.158	0.334	86.506	87.815	76643	146366990
"Male"	"5yrs_2015_2019"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	31449	0
"Male"	"5yrs_2015_2019"	"Testis"	"AllRaceEth"	5.749	0.028	5.695	5.803	44714	796689060
"Male"	"5yrs_2015_2019"	"Testis"	"Non-Hispanic White"	7.006	0.040	6.928	7.084	32203	494184486
"Male"	"5yrs_2015_2019"	"Testis"	"Non-Hispanic Black"	1.541	0.041	1.463	1.623	1508	101599058
"Male"	"5yrs_2015_2019"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	6.468	0.324	5.849	7.135	421	6645221
"Male"	"5yrs_2015_2019"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	2.103	0.064	1.979	2.233	1096	47893305
"Male"	"5yrs_2015_2019"	"Testis"	"Hispanic (All Races)"	5.352	0.059	5.237	5.469	8627	146366990
"Male"	"5yrs_2015_2019"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	859	0
"Male"	"5yrs_2015_2019"	"Urinary Bladder"	"AllRaceEth"	33.458	0.063	33.333	33.582	289591	796689060
"Male"	"5yrs_2015_2019"	"Urinary Bladder"	"Non-Hispanic White"	37.499	0.077	37.349	37.649	249932	494184486
"Male"	"5yrs_2015_2019"	"Urinary Bladder"	"Non-Hispanic Black"	19.154	0.167	18.828	19.483	14940	101599058
"Male"	"5yrs_2015_2019"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	20.538	0.662	19.261	21.873	1094	6645221
"Male"	"5yrs_2015_2019"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	14.610	0.196	14.228	15.000	5827	47893305
"Male"	"5yrs_2015_2019"	"Urinary Bladder"	"Hispanic (All Races)"	18.533	0.166	18.209	18.860	13984	146366990
"Male"	"5yrs_2015_2019"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	3814	0
"Male"	"5yrs_2015_2019"	"Kidney and Renal Pelvis"	"AllRaceEth"	23.454	0.052	23.352	23.557	210900	796689060
"Male"	"5yrs_2015_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	23.767	0.063	23.645	23.890	155967	494184486
"Male"	"5yrs_2015_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	26.203	0.178	25.856	26.553	24033	101599058
"Male"	"5yrs_2015_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	31.706	0.753	30.247	33.217	1943	6645221
